"Best Site GU Party ID","Best Site GU Party Name","Best Site Sales Level 2 Name","Coverage","Contract Number","Covered Line Status","Contract Type","Contract Line End Quarter","Contract Line End Fiscal Year","Instance Shipped Fiscal Year","Service Brand Code","Offer Type Name","Asset Type","LDoS","LDoS Fiscal Quarter","LDoS FY","Business Entity Name","Sub Business Entity Name","Product Family","Product ID","Product Type","SWSS Flag","Default Service List Price USD","Item Quantity","Annual Extended Contract Line List USD Amount","Annual Contract Line Net USD Amount","Annualized Extended Contract Line List USD Amount","Annualized Contract Line Net USD Amount","Contract Line List Price USD","Contract Line Net Price USD","Asset List Amount"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","203877305","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-BRACKET-1","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4300ISR","MEM-FLSH-4G","MEMORY","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Hardware","2024/04/30 00:00:00","Q4 FY2024","2024","Wireless","Ent. - Wireless","AIR3700","AIR-CAP3702E-E-K9","FUNCSYSTM","N","84","1","50.44","23.9960561245365","50.5785714285714","24.0619793556479","50.44","23.9960561245365","1745"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Hardware","2024/02/29 00:00:00","Q3 FY2024","2024","Enterprise Routing","Ent. Access Routing","WANLAN","HWIC-1T","BOARD","N","","1","0","0","0","0","0","0","500"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Hardware","2024/04/30 00:00:00","Q4 FY2024","2024","Wireless","Ent. - Wireless","AIR2700","AIR-CAP2702I-E-K9","FUNCSYSTM","N","399","7","239.61","113.993656128994","240.268269230769","114.306825513964","239.61","113.993656128994","8715"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2025/09/30 00:00:00","Q1 FY2026","2026","Cloud Networking","NX2/4/5/6K","N2000","N2232PP-FA-BUN","SWITCH","N","1308","4","785.48","373.70809587754","787.637912087912","374.73476647061","785.48","373.70809587754","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","41","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","S3G5K9W7-15303JAB","BASE","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20273","2027","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9120AX","C9120AXI-SINGLE","FUNCSYSTM","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20212","2021","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","800BB","PWR-66W-AC","POWER","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","SFS-250V-10A-ID","POWER","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","NW Sec - ASA Subsx NGFW","Hardware","","Q9 FY1900","1900","Security","Network Security","ASALOW","CAB-AC-C5-SAF","CABLE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR1850","AIR-AP1852I-E-K9","FUNCSYSTM","N","120","3","71.61","34.076183790234","71.8067307692308","34.1697996797676","71.61","34.076183790234","4166.58"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2015","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-BRACKET-1","ASSEMBLY","N","","11","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","SW1830-CAPWAP-K9","BASE","N","","8","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","S3G5K9W7-15303JAB","BASE","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","5","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCTI2","AIR-SD240GBKS4-EV","FUNCSYSTM","N","","1","0","0","0","0","0","0","1852.6"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2025/09/30 00:00:00","Q1 FY2026","2026","Cloud Networking","NX2/4/5/6K","N2000","N2K-C2232PP","SWITCH","N","0","4","0","0","0","0","0","0","52000"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92833107","EXPIRED","PSRT","20212","2021","2019","CO-BRANDED","Others","Hardware","2024/02/29 00:00:00","Q3 FY2024","2024","Enterprise Routing","Ent. Access Routing","WANLAN","EHWIC-1GE-SFP-CU=","BOARD","N","","1","0","0","0","0","0","0","1200"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2022","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","MODE-ACI-LEAF","APPSWIND","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2017","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","S3G4K9W7-15303JD","BASE","N","","7","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","NXK-AF-PE","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXA-PAC-500W-PE","POWER","N","","8","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","NXA-FAN-30CFM-F","DEVICES","N","","16","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","8","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4200ISR","SISR4200UK9-167","BASE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","SW1850-CAPWAP-K9","BASE","N","","13","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","WS-C2960X-24TS-L","SWITCH","N","1264","8","835.92","397.733886911396","838.216483516483","398.826562424889","835.92","397.733886911396","29971.12"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","C2960X-STACK","DEVICES","N","","32","0","0","0","0","0","0","51788.16"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20212","2021","2019","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","WS-C2960X-24PS-L","SWITCH","N","211","1","112.18","53.85","116.654415954416","55.9978632478633","112.18","53.85","4996.37"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","8","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRANT","AIR-ANT2547VG-N","ACCESSORY","N","","2","0","0","0","0","0","0","915.7"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","92815301","ACTIVE","PSRT","20232","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXK-ACC-KIT-1RU","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20243","2024","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-BRACKET-1","ASSEMBLY","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4200ISR","ACS-4220-RM-19","ASSEMBLY","N","","2","0","0","0","0","0","0","270.72"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2015","CO-BRANDED","Others","Hardware","2024/04/30 00:00:00","Q4 FY2024","2024","Wireless","Ent. - Wireless","AIR2700","AIR-CAP2702I-E-K9","FUNCSYSTM","N","171","3","102.69","48.8544240552831","102.972115384615","48.9886395059844","102.69","48.8544240552831","3735"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR-AP2802I-E-K9","FUNCSYSTM","N","2760","46","1657.38","788.47135263103","1661.93324175824","790.637482720676","1657.38","788.47135263103","93124.24"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4300ISR","MEM-4320-4G","MEMORY","N","","3","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-SX-MMD=","DEVICES","N","209","19","0","0","0","0","0","0","11181.5"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2015","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","WS-C2960X-48FPS-L","SWITCH","N","4360","10","2887.1","1373.76711403772","2895.03159340659","1377.54119951585","2887.1","1373.76711403772","81512.6"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Hardware","2024/04/30 00:00:00","Q4 FY2024","2024","Wireless","Ent. - Wireless","AIR2700","AIR-CAP2702I-E-K9","FUNCSYSTM","N","1026","18","616.14","293.126544331699","617.832692307692","293.931837035907","616.14","293.126544331699","22410"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR-AP2802I-E-K9","FUNCSYSTM","N","2760","46","1666.66","788.454594538168","1661.91152776664","790.526271513785","1666.66","792.785422124543","93124.24"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-SR-S=","DEVICES","N","195","13","0","0","0","0","0","0","10710.7"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4200ISR","SL-4220-IPB-K9","BASE","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4200ISR","ISR4221/K9","ROUTER","N","648","4","416.14","186.244687654088","391.980293307666","186.500211652745","416.14","197.994719978943","7768.2"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","WS-C2960X-48TS-L","SWITCH","N","831","3","588.54","262.714302256088","552.705483543887","262.954468674264","588.54","280.003546468283","19678.26"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR1830","AIR-AP1832I-E-K9","FUNCSYSTM","N","224","8","133.28","63.4344317176198","133.646153846154","63.6087021344264","133.28","63.4344317176198","7721.12"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","SL-44-IPB-K9","BASE","N","","1","0","0","0","0","0","0","4708"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2019","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR-AP2802I-E-K9","FUNCSYSTM","N","300","5","173.4","82.5059513583923","173.876373626374","82.7326160599264","173.4","82.5059513583923","10122.2"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Software-Other","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","S1G3K9W7-15303JA","BASE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-TE=","DEVICES","N","40","4","0","0","0","0","0","0","2118.6"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","VIPTELA","VEDGE-CAB-C13-SA","CABLE","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2018","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","CAB-STK-E-0.5M","CABLE","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","SIGNED","PSRT","20233","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","NXK-AF-PE","ASSEMBLY","N","","8","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2016","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-IN","CABLE","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2019","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR2800-DNA-OPTOUT","FUNCSYSTM","N","","5","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204060025","ACTIVE","PSRT","20232","2023","2018","CO-BRANDED","Others","Hardware","2025/10/31 00:00:00","Q2 FY2026","2026","Enterprise Switching","Ent. Switching - Core","C4500X","WS-C4500X-32SFP+","SWITCH","N","4498","2","2704.2","1286.549392","2711.62912087912","1290.08386835165","2704.2","1286.549392","89260"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","FET-10G=","DEVICES","N","176","8","0","0","0","0","0","0","9368.96"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-TE=","DEVICES","N","180","18","0","0","0","0","0","0","9533.7"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20202","2020","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-TE=","DEVICES","N","10","1","0","0","0","0","0","0","529.65"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Perpetual Software","2025/02/28 00:00:00","Q3 FY2025","2025","Service Provider Routing","SP Access & Aggregation","ASR920","SASR920P2K9169","BASE","N","","2","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20213","2021","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200","C9200-STACK","ACCESSORY","N","","14","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR1830","AIR-AP1832I-E-K9","FUNCSYSTM","N","476","17","198.56","94.5451457676079","276.619847328244","131.713657271667","198.56","94.5451457676079","16407.38"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR-AP2802I-E-K9","FUNCSYSTM","N","840","14","349.86","166.54696958119","487.400381679389","232.021541592116","349.86","166.54696958119","28342.16"
"4120679","CITY COUNCIL OF DURBAN","EMEAR_MEA","NOT COVERED","201953848","EXPIRED","PSRT","20202","2020","2019","CO-BRANDED","Others","Hardware","2025/11/30 00:00:00","Q2 FY2026","2026","Enterprise Routing","Ent. Access Routing","2900ISR","CAB-ACSA","CABLE","N","","4","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","31","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92815301","EXPIRED","PSRT","20194","2019","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Service Provider Routing","SP Access & Aggregation","ME3400","RCKMNT-19-CMPCT=","ASSEMBLY","N","","1","0","0","0","0","0","0","88.28"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRAP","SW2802-CAPWAP-K9","BASE","N","","14","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92815301","EXPIRED","PSRT","20222","2022","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-SR-S=","DEVICES","N","120","8","0","0","0","0","0","0","6591.2"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92815301","TERMINATED","PSRT","20212","2021","2020","CO-BRANDED","Others","Hardware","2025/11/30 00:00:00","Q2 FY2026","2026","Enterprise Routing","Ent. Access Routing","2900ISR","CAB-ACSA","CABLE","N","","1","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-BRACKET-1","ASSEMBLY","N","","31","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR1830","AIR1830-DNA-OPTOUT","FUNCSYSTM","N","","17","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204060025","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR2800-DNA-OPTOUT","FUNCSYSTM","N","","14","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92815301","EXPIRED","PSRT","20193","2019","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","FET-10G=","DEVICES","N","88","4","0","0","0","0","0","0","4684.48"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-IN","CABLE","N","","36","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","204518620","ACTIVE","PSRT","20232","2023","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200","C9200-STACK-BLANK","ACCESSORY","N","","144","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20212","2021","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200L","C9200L-STACK-KIT=","DEVICES","N","","35","0","0","0","0","0","0","58515.8"
"9607032","SANLAM LTD","EMEAR_MEA","COVERED","200215539","ACTIVE","PSRT","20233","2023","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","C9120AX","C9120AXI-E","FUNCSYSTM","N","5780","85","3369.4","1602.984763","3378.65659340659","1607.38856729396","3369.4","1602.984763","183082.35"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Wireless","Ent. - Wireless","AIR2800","AIR2800-DNA-OPTOUT","FUNCSYSTM","N","","6","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20212","2021","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200","STACK-T4-50CM","CABLE","N","","35","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20213","2021","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200","STACK-T4-50CM","CABLE","N","","7","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","92724012","EXPIRED","PSRT","20212","2021","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9200","C9200-STACK","ACCESSORY","N","","70","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","203877305","EXPIRED","PSRT","20222","2022","2020","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Wireless","Ent. - Wireless","AIRCMN","AIR-AP-T-RAIL-R","ASSEMBLY","N","","6","0","0","0","0","0","0","0"
"9607032","SANLAM LTD","EMEAR_MEA","NOT COVERED","204452236","EXPIRED","PSRT","20222","2022","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFP10G","SFP-10G-SR-S=","DEVICES","N","330","22","0","0","0","0","0","0","18125.8"
