"SAV ID","SAV Name","Best Site Sales Level 2 Name","Coverage","Contract Number","Covered Line Status","Contract Type","Contract Line End Quarter","Contract Line End Fiscal Year","Instance Shipped Fiscal Year","Service Brand Code","Offer Type Name","Asset Type","LDoS","LDoS Fiscal Quarter","LDoS FY","Business Entity Name","Sub Business Entity Name","Product Family","Product ID","Product Type","SWSS Flag","Default Service List Price USD","Item Quantity","Annual Extended Contract Line List USD Amount","Annual Contract Line Net USD Amount","Annualized Extended Contract Line List USD Amount","Annualized Contract Line Net USD Amount","Contract Line List Price USD","Contract Line Net Price USD","Asset List Amount"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Perpetual Software","2026/11/30 00:00:00","Q2 FY2027","2027","Enterprise Routing","Ent. Access Routing","3900ISR","SL-39-IPB-K9","BASE","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","3900ISR","CISCO3925/K9","ROUTER","N","3146","2","3607.9","2069.519082","3954.60510510511","2268.39178657658","3607.9","2069.519082","25100"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","ICV","PWR-3900-AC","POWER","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","3900ISR","HWIC-BLANK","ASSEMBLY","N","","8","0","0","0","0","0","0","856"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-CF-256MB","MEMORY","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","3900ISR","RPS-COVER-3900","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","4400ISR","SM-S-BLANK","ACCESSORY","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20232","2023","2015","CO-BRANDED","Others","Hardware","2022/12/31 00:00:00","Q2 FY2023","2023","Enterprise Routing","Ent. Access Routing","3900ISR","SM-D-BLANK","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","ASR","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Edge Routing","ASR1000","SLASR1-AES","BASE","N","1732","2","1085.36","622.562703609132","1088.34175824176","624.273040706959","1085.36","622.562703609132","35310"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2026/10/31 00:00:00","Q2 FY2027","2027","Enterprise Switching","Ent. Switching - Access","C3650","PWR-C2-250WAC","POWER","N","","2","0","0","0","0","0","0","1059.3"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1002-X","ROUTER","N","5336","2","5346.12","3066.56882857662","5360.80714285714","3074.99346821556","5346.12","3066.56882857662","99253.18"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960XR","WS-C2960XR-24TS-I","SWITCH","N","594","2","706.94","405.50144516889","708.882142857143","406.615460128145","706.94","405.50144516889","14696.02"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1002-PWR-AC","POWER","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1002X-HD-BLANK","ASSEMBLY","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/11/30 00:00:00","Q2 FY2028","2028","Enterprise Routing","Ent. Edge Routing","SPA","SPA-2X1GE-V2","BOARD","N","800","2","801.12","459.519514860917","803.320879120879","460.781931110535","801.12","459.519514860917","25894"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Perpetual Software","2025/07/31 00:00:00","Q1 FY2026","2026","Enterprise Routing","Ent. Edge Routing","ASR1000","FLSA1-2X-IPS4G","FEATURE","N","1386","2","867.72","497.733689392222","870.103846153846","499.101089637805","867.72","497.733689392222","23540"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","CAB-STK-E-3M","CABLE","N","","2","0","0","0","0","0","0","470.8"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C2960X","CAB-ACI-RA","CABLE","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Edge Routing","SPA","SPA-BLANK","BOARD","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960X","C2960X-STACK","DEVICES","N","","2","0","0","0","0","0","0","3236.76"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","ASR","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Edge Routing","ASR1000","FLSASR1-FW","BASE","N","1386","2","867.72","497.733689392222","870.103846153846","499.101089637805","867.72","497.733689392222","23540"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1000-SPA","BOARD","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204603958","ACTIVE","PSUP","20233","2023","2014","CO-BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","M-ASR1002X-4GB","MEMORY","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Perpetual Software","2024/07/31 00:00:00","Q1 FY2025","2025","Enterprise Routing","Ent. Access Routing","4400ISR","SISR4400UK9-166","BASE","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","3","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4430-AC","POWER","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","SL-44-IPB-K9","BASE","N","","1","0","0","0","0","0","0","4708"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-44-4G","MEMORY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-4400-DP-2G","MEMORY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","1700","CAB-ACI","CABLE","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-FLSH-8G","MEMORY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4430-AC/2","POWER","N","","1","0","0","0","0","0","0","941.6"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203761007","ACTIVE","PSUP","20242","2024","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","ISR4431/K9","ROUTER","N","1207","1","3319.74","178.375143190807","1107.59149908592","178.375143190807","3319.74","534.63673054998","14712.5"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20271","2027","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","NXA-FAN-30CFM-F","DEVICES","N","","16","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20271","2027","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXA-PAC-500W-PE","POWER","N","","8","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20262","2026","2021","CO-BRANDED","Others","Perpetual Software","2025/10/31 00:00:00","Q2 FY2026","2026","Cloud Networking","NX9K","N9300","NXOS-9.3.3","BASE","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20271","2027","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","SAN","MDS9000","CAB-9K12A-NA","ASSEMBLY","N","","8","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20271","2027","2022","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","N9K-C93180YC-FX","SWITCH","N","5172","4","24778.16","3026.26662531017","5610.43945409429","3026.26662531017","24778.16","13365.32","121145.4"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20271","2027","2021","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Cloud Networking","NX9K","N9300","MODE-NXOS","APPSWIND","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204767672","SIGNED","PSUP","20271","2027","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Cloud Networking","NX3K","N3000","NXK-ACC-KIT-1RU","ASSEMBLY","N","","4","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","ISR4431/K9","ROUTER","N","1207","1","916.33","420.13","918.84739010989","421.284203296703","916.33","420.13","14712.5"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","PWR-C1-BLANK","ASSEMBLY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","CAB-SPWR-30CM","CABLE","N","","1","0","0","0","0","0","0","111.82"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","203957952","EXPIRED","PSUP","20223","2022","2018","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-IT","CABLE","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-FLSH-8G","MEMORY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","1700","CAB-ACI","CABLE","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-4400-DP-2G","MEMORY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4430-AC/2","POWER","N","","1","0","0","0","0","0","0","941.6"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","203957952","EXPIRED","PSUP","20223","2022","2018","CO-BRANDED","Others","Hardware","2027/10/31 00:00:00","Q2 FY2028","2028","Enterprise Switching","Ent. Switching - Access","C2960XR","WS-C2960XR-48TS-I","SWITCH","N","483","1","439.4","252.041554732518","440.607142857143","252.733976586178","439.4","252.041554732518","11924.19"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","203957952","EXPIRED","PSUP","20223","2022","2018","CO-BRANDED","Others","Hardware","2025/10/31 00:00:00","Q2 FY2026","2026","Enterprise Switching","Ent. Switching - Access","C3850","WS-C3850-24T-S","SWITCH","N","481","1","439.7","252.219571133741","440.907967032967","252.912482043449","439.7","252.219571133741","10097"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C9300","STACK-T1-50CM","CABLE","N","","1","0","0","0","0","0","0","117.7"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Perpetual Software","2026/11/30 00:00:00","Q2 FY2027","2027","Enterprise Routing","Ent. Access Routing","4400ISR","SISR4400UK9-316S","BASE","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","3","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2017","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Ent. Switching - Access","C3850","CAB-TA-NA","CABLE","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2017","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Enterprise Switching","Ent. Switching - Access","C3850","PWR-C1-350WAC","POWER","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2018","CO-BRANDED","Others","Hardware","2025/10/31 00:00:00","Q2 FY2026","2026","Enterprise Switching","Ent. Switching - Access","C3850","WS-C3850-24T-S","SWITCH","N","481","1","572.81","332.23","574.383653846154","333.14271978022","572.81","332.23","10097"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Perpetual Software","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","SL-44-IPB-K9","BASE","N","","1","0","0","0","0","0","0","4708"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-BX-D","DEVICES","N","29","1","0","0","0","0","0","0","1530.1"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","PWR-4430-AC","POWER","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","NOT COVERED","201900077","EXPIRED","PSUP","20202","2020","2019","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","MEM-44-4G","MEMORY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204672241","ACTIVE","PSUP","20233","2023","2017","CO-BRANDED","Others","Hardware","2027/04/30 00:00:00","Q3 FY2027","2027","Enterprise Switching","Ent. Switching - Access","C3850","C3850-NM-BLANK","ASSEMBLY","N","","1","0","0","0","0","0","0","82.39"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203629231","ACTIVE","PSUP","20251","2025","2021","CO-BRANDED","Others","Perpetual Software","2025/07/31 00:00:00","Q1 FY2026","2026","Enterprise Routing","Ent. Edge Routing","ASR1000","FLSA1-1X-2.5-10G","FEATURE","N","1448","1","2917.66","429.322384155456","795.923692077728","429.322384155456","2917.66","1573.79","24599.3"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203629231","ACTIVE","PSUP","20251","2025","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Switching","Optics - Ent. Networking Allocation","SFPGE","GLC-LH-SMD","DEVICES","N","44","2","0","0","0","0","0","0","2342.24"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203629231","ACTIVE","PSUP","20251","2025","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Access Routing","4400ISR","NIM-BLANK","ASSEMBLY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203629231","ACTIVE","PSUP","20251","2025","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Edge Routing","SPA","SPA-BLANK","BOARD","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203629231","ACTIVE","PSUP","20251","2025","2021","CO-BRANDED","Others","Hardware","2027/07/31 00:00:00","Q4 FY2027","2027","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1001-X-PWR-AC","POWER","N","","2","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","203629231","ACTIVE","PSUP","20251","2025","2021","CO-BRANDED","Others","Hardware","","Q9 FY1900","1900","Enterprise Routing","Ent. Edge Routing","ASR1000","ASR1K-OTHER","ASSEMBLY","N","","1","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204415259","ACTIVE","PSUP","20232","2023","2017","CO-BRANDED","PNABU - CISE","Hardware","2022/01/31 00:00:00","Q3 FY2022","2022","Security","ISE","CISE","SNS-MR-1X162RU-A","APPLIANCE","N","","20","0","0","0","0","0","0","0"
"203821498","ENTEL CHILE","AMERICAS_SP","COVERED","204415259","ACTIVE","PSUP","20232","2023","2017","CO-BRANDED","PNABU - CISE","Hardware","2024/06/30 00:00:00","Q4 FY2024","2024","Security","ISE","CISE","SNS-A03-D600GA2","APPLIANCE","N","","20","0","0","0","0","0","0","0"
